client,cohort,value
c1873,0,11
c1874,0,29
c1875,0,40
c1876,0,21
c1877,0,16
c1878,0,22
c1879,0,91
c1880,0,29
c1881,0,7
c1882,0,2
c1883,0,30
c1884,0,17
c1885,0,15
c1886,0,53
c1887,0,26
c1888,0,10
c1889,0,29
c1890,0,30
c1891,0,1
c1892,0,9
c1893,0,58
c1894,0,12
c1895,0,10
c1896,0,26
c1897,0,24
c1898,0,7
c1899,0,39
c1900,0,18
c1901,0,17
c1902,0,9
c1903,0,57
c1904,0,30
c1905,0,20
c1906,0,38
c1907,0,36
c1908,0,5
c1909,0,13
c1910,0,96
c1911,0,5
c1912,0,30
c1913,0,4
c1914,0,20
c1915,0,7
c1916,0,6
c1917,0,4
c1918,0,46
c1919,0,16
c1920,0,53
c1921,0,10
c1922,0,15
c1923,0,7
c1924,0,18
c1925,0,22
c1926,0,13
c1927,0,1
c1928,0,21
c1929,0,33
c1930,0,13
c1931,0,13
c1932,0,11
c1933,0,17
c1934,0,42
c1935,0,4
c1936,0,21
c1937,0,17
c1938,0,21
c1939,0,11
c1940,0,11
c1941,0,30
c1942,0,7
c1943,0,46
c1944,0,23
c1945,0,37
c1946,0,10
c1947,0,34
c1948,0,24
c1949,0,22
c1950,0,43
c1951,0,5
c1952,0,5
c1953,0,17
c1954,0,2
c1955,0,6
c1956,0,5
c1957,0,22
c1958,0,40
c1959,0,5
c1960,0,21
c1961,0,13
c1962,0,13
c1963,0,68
c1964,0,42
c1965,0,21
c1966,0,21
c1967,0,2
c1968,0,3
c1969,0,10
c1970,0,24
c1971,0,1
c1972,0,24
c1973,0,4
c1974,0,23
c1975,0,1
c1976,0,41
c1977,0,30
c1978,0,42
c1979,0,6
c1980,0,20
c1981,0,21
c1982,0,8
c1983,0,6
c1984,0,26
c1985,0,8
c1986,0,24
c1987,0,2
c1988,0,3
c1989,0,13
c1990,0,5
c1991,0,8
c1992,0,54
c1993,0,16
c1994,0,14
c1995,0,32
c1996,0,28
c1997,0,10
c1998,0,51
c1999,0,38
c2000,0,11
c2001,0,7
c2002,0,5
c2003,0,8
c2004,0,10
c2005,0,1
c2006,0,38
c2007,0,25
c2008,0,26
c2009,0,23
c2010,0,5
c2011,0,29
c2012,0,73
c2013,0,10
c2014,0,1
c2015,0,16
c2016,0,27
c2017,0,14
c2018,0,32
c2019,0,22
c2020,0,19
c2021,0,56
c2022,0,5
c2023,0,19
c2024,0,3
c2025,0,51
c2026,0,24
c2027,0,7
c2028,0,18
c2029,0,22
c2030,0,6
c2031,0,6
c2032,0,9
c2033,0,42
c2034,0,10
c2035,0,11
c2036,0,47
c2037,0,10
c2038,0,14
c2039,0,35
c2040,0,4
c2041,0,48
c2042,0,10
c2043,0,28
c2044,0,19
c2045,0,35
c2046,0,19
c2047,0,2
c2048,0,11
c2049,0,24
c2050,0,79
c2051,0,47
c2052,0,39
c2053,0,9
c2054,0,4
c2055,0,21
c2056,0,8
c2057,0,4
c2058,0,55
c2059,0,39
c2060,0,15
c2061,0,34
c2062,0,61
c2063,0,6
c2064,0,16
c2065,0,3
c2066,0,13
c2067,0,22
c2068,0,9
c2069,0,5
c2070,0,6
c2071,0,5
c2072,0,41
c2073,0,4
c2074,0,28
c2075,0,15
c2076,0,59
c2077,0,7
c2078,0,5
c2079,0,45
c2080,0,5
c2081,0,3
c2082,0,13
c2083,0,6
c2084,0,7
c2085,0,3
c2086,0,35
c2087,0,10
c2088,0,23
c2089,0,14
c2090,0,23
c2091,0,2
c2092,0,7
c2093,0,2
c2094,0,4
c2095,0,10
c2096,0,30
c2097,0,4
c2098,0,28
c2099,0,50
c2100,0,6
c2101,0,33
c2102,0,36
c2103,0,4
c2104,0,25
c2105,0,66
c2106,0,24
c2107,0,72
c2108,0,6
c2109,0,3
c2110,0,19
c2111,0,79
c2112,0,12
c2113,0,3
c2114,0,3
c2115,0,12
c2116,0,11
c2117,0,41
c2118,0,31
c2119,0,18
c2120,0,22
c2121,0,14
c2122,0,25
c2123,0,8
c2124,0,21
c2125,0,23
c2126,0,11
c2127,0,4
c2128,0,19
c2129,0,14
c2130,0,64
c2131,0,48
c2132,0,20
c2133,0,9
c2134,0,6
c2135,0,7
c2136,0,28
c2137,0,28
c2138,0,16
c2139,0,46
c2140,0,7
c2141,0,17
c2142,0,16
c2143,0,16
c2144,0,11
c2145,0,16
c2146,0,16
c2147,0,6
c2148,0,7
c2149,0,3
c2150,0,35
c2151,0,90
c2152,0,4
c2153,0,31
c2154,0,2
c2155,0,17
c2156,0,32
c2157,0,1
c2158,0,9
c2159,0,71
c2160,0,5
c2161,0,35
c2162,0,59
c2163,0,2
c2164,0,10
c2165,0,14
c2166,0,12
c2167,0,29
c2168,0,10
c2169,0,9
c2170,0,15
c2171,0,34
c2172,0,15
c2173,0,20
c2174,0,3
c2175,0,16
c2176,0,46
c2177,0,3
c2178,0,1
c2179,0,3
c2180,0,28
c2181,0,42
c2182,0,2
c2183,0,2
c2184,0,36
c2185,0,17
c2186,0,13
c2187,0,49
c2188,0,16
c2189,0,11
c2190,0,36
c2191,0,4
c2192,0,33
c2193,0,38
c2194,0,14
c2195,0,15
c2196,0,10
c2197,0,6
c2198,0,12
c2199,0,26
c2200,0,17
c2201,0,12
c2202,0,14
c2203,0,26
c2204,0,6
c2205,0,27
c2206,0,14
c2207,0,5
c2208,0,16
c2209,0,7
c2210,0,10
c2211,0,1
c2212,0,41
c2213,0,1
c2214,0,12
c2215,0,19
c2216,0,31
c2217,0,31
c2218,0,73
c2219,0,20
c2220,0,5
c2221,0,29
c2222,0,41
c2223,0,35
c2224,0,23
c2225,0,19
c2226,0,26
c2227,0,61
c2228,0,10
c2229,0,12
c2230,0,32
c2231,0,56
c2232,0,26
c2233,0,25
c2234,0,24
c2235,0,13
c2236,0,6
c2237,0,45
c2238,0,10
c2239,0,3
c2240,0,8
c2241,0,14
c2242,0,29
c2243,0,2
c2244,0,3
c2245,0,50
c2246,0,19
c2247,0,1
c2248,0,3
c2249,0,18
c2250,0,5
c2251,0,38
c2252,0,10
c2253,0,36
c2254,0,14
c2255,0,28
c2256,0,11
c2257,0,4
c2258,0,9
c2259,0,24
c2260,0,14
c2261,0,25
c2262,0,39
c2263,0,7
c2264,0,33
c2265,0,11
c2266,0,16
c2267,0,2
c2268,0,2
c2269,0,24
c2270,0,27
c2271,0,20
c2272,0,1
c2273,0,3
c2274,0,14
c2275,0,14
c2276,0,28
c2277,0,6
c2278,0,26
c2279,0,41
c2280,0,4
c2281,0,12
c2282,0,39
c2283,0,17
c2284,0,26
c2285,0,13
c2286,0,35
c2287,0,4
c2288,0,10
c2289,0,28
c2290,0,34
c2291,0,5
c2292,0,2
c2293,0,24
c2294,0,20
c2295,0,3
c2296,0,7
c2297,0,5
c2298,0,1
c2299,0,57
c2300,0,2
c2301,0,14
c2302,0,5
c2303,0,1
c2304,0,2
c2305,0,5
c2306,0,73
c2307,0,44
c2308,0,8
c2309,0,58
c2310,0,36
c2311,0,1
c2312,0,47
c2313,0,10
c2314,0,31
c2315,0,41
c2316,0,31
c2317,0,19
c2318,0,10
c2319,0,69
c2320,0,17
c2321,0,25
c2322,0,21
c2323,0,58
c2324,0,1
c2325,0,10
c2326,0,15
c2327,0,16
c2328,0,96
c2329,0,55
c2330,0,89
c2331,0,15
c2332,0,11
c2333,0,12
c2334,0,4
c2335,0,97
c2336,0,19
c2337,0,46
c2338,0,71
c2339,0,3
c2340,0,68
c2341,0,61
c2342,0,32
c2343,0,43
c2344,0,8
c2345,0,30
c2346,0,13
c2347,0,64
c2348,0,1
c2349,0,16
c2350,0,13
c2351,0,2
c2352,0,20
c2353,0,8
c2354,0,2
c2355,0,40
c2356,0,3
c2357,0,6
c2358,0,69
c2359,0,11
c2360,0,72
c2361,0,37
c2362,0,1
c2363,0,23
c2364,0,7
c2365,0,47
c2366,0,2
c2367,0,12
c2368,0,4
c2369,0,37
c2370,0,39
c2371,0,33
c2372,0,24
c2373,0,28
c2374,0,50
c2375,0,41
c2376,0,26
c2377,0,11
c2378,0,50
c2379,0,2
c2380,0,7
c2381,0,20
c2382,0,72
c2383,0,8
c2384,0,28
c2385,0,14
c2386,0,16
c2387,0,2
c2388,0,1
c2389,0,15
c2390,0,1
c2391,0,23
c2392,0,10
c2393,0,32
c2394,0,19
c2395,0,2
c2396,0,64
c2397,0,2
c2398,0,15
c2399,0,9
c2400,0,8
c2401,0,3
c2402,0,37
c2403,0,26
c2404,0,13
c2405,0,3
c2406,0,23
c2407,0,14
c2408,0,11
c2409,0,65
c2410,0,42
c2411,0,6
c2412,0,8
c2413,0,1
c2414,0,24
c2415,0,14
c2416,0,1
c2417,0,29
c2418,0,22
c2419,0,3
c2420,0,8
c2421,0,17
c2422,0,5
c2423,0,19
c2424,0,49
c2425,0,35
c2426,0,41
c2427,0,33
c2428,0,5
c2429,0,34
c2430,0,34
c2431,0,51
c2432,0,3
c2433,0,15
c2434,0,27
c2435,0,4
c2436,0,37
c2437,0,1
c2438,0,19
c2439,0,21
c2440,0,45
c2441,0,33
c2442,0,22
c2443,0,1
c2444,0,22
c2445,0,37
c2446,0,7
c2447,0,10
c2448,0,16
c2449,0,32
c2450,0,50
c2451,0,6
c2452,0,35
c2453,0,3
c2454,0,66
c2455,0,7
c2456,0,44
c2457,0,42
c2458,0,6
c2459,0,5
c2460,0,13
c2461,0,41
c2462,0,14
c2463,0,8
c2464,0,44
c2465,0,6
c2466,0,4
c2467,0,7
c2468,0,16
c2469,0,1
c2470,0,33
c2471,0,7
c2472,0,8
c2473,0,38
c2474,0,10
c2475,0,19
c2476,0,9
c2477,0,20
c2478,0,40
c2479,0,3
c2480,0,75
c2481,0,35
c2482,0,8
c2483,0,32
c2484,0,10
c2485,0,31
c2486,0,1
c2487,0,7
c2488,0,5
c2489,0,2
c2490,0,19
c2491,0,20
c2492,0,5
c2493,0,8
c2494,0,7
c2495,0,7
c2496,0,28
c2497,0,8
c2498,0,22
c2499,0,7
c2500,0,16
c2501,0,52
c2502,0,7
c2503,0,2
c2504,0,22
c2505,0,22
c2506,0,11
c2507,0,7
c2508,0,11
c2509,0,30
c2510,0,20
c2511,0,3
c2512,0,73
c2513,0,6
c2514,0,2
c2515,0,42
c2516,0,36
c2517,0,8
c2518,0,19
c2519,0,50
c2520,0,10
c2521,0,10
c2522,0,3
c2523,0,29
c2524,0,6
c2525,0,4
c2526,0,24
c2527,0,24
c2528,0,37
c2529,0,17
c2530,0,35
c2531,0,17
c2532,0,49
c2533,0,8
c2534,0,24
c2535,0,3
c2536,0,3
c2537,0,67
c2538,0,10
c2539,0,9
c2540,0,4
c2541,0,9
c2542,0,26
c2543,0,10
c2544,0,1
c2545,0,10
c2546,0,14
c2547,0,10
c2548,0,10
c2549,0,1
c2550,0,77
c2551,0,5
c2552,0,7
c2553,0,5
c2554,0,5
c2555,0,13
c2556,0,22
c2557,0,23
c2558,0,1
c2559,0,31
c2560,0,18
c2561,0,2
c2562,0,9
c2563,0,47
c2564,0,14
c2565,0,7
c2566,0,2
c2567,0,5
c2568,0,11
c2569,0,1
c2570,0,2
c2571,0,28
c2572,0,16
c2573,0,22
c2574,0,36
c2575,0,51
c2576,0,31
c2577,0,26
c2578,0,3
c2579,0,6
c2580,0,14
c2581,0,3
c2582,0,7
c2583,0,12
c2584,0,20
c2585,0,3
c2586,0,25
c2587,0,16
c2588,0,8
c2589,0,21
c2590,0,54
c2591,0,28
c2592,0,6
c2593,0,27
c2594,0,3
c2595,0,21
c2596,0,17
c2597,0,18
c2598,0,9
c2599,0,15
c2600,0,62
c2601,0,32
c2602,0,31
c2603,0,36
c2604,0,30
c2605,0,9
c2606,0,47
c2607,0,18
c2608,0,18
c2609,0,1
c2610,0,7
c2611,0,45
c2612,0,3
c2613,0,69
c2614,0,1
c2615,0,34
c2616,0,5
c2617,0,35
c2618,0,6
c2619,0,59
c2620,0,90
c2621,0,21
c2622,0,10
c2623,0,4
c2624,0,25
c2625,0,11
c2626,0,20
c2627,0,51
c2628,0,17
c2629,0,57
c2630,0,13
c2631,0,57
c2632,0,6
c2633,0,33
c2634,0,3
c2635,0,13
c2636,0,31
c2637,0,9
c2638,0,17
c2639,0,2
c2640,0,51
c2641,0,3
c2642,0,17
c2643,0,37
c2644,0,14
c2645,0,17
c2646,0,5
c2647,0,7
c2648,0,29
c2649,0,81
c2650,0,15
c2651,0,22
c2652,0,27
c2653,0,6
c2654,0,7
c2655,0,5
c2656,0,4
c2657,0,94
c2658,0,1
c2659,0,13
c2660,0,5
c2661,0,12
c2662,0,5
c2663,0,3
c2664,0,4
c2665,0,6
c2666,0,9
c2667,0,6
c2668,0,22
c2669,0,5
c2670,0,33
c2671,0,23
c2672,0,3
c2673,0,46
c2674,0,8
c2675,0,2
c2676,0,6
c2677,0,22
c2678,0,35
c2679,0,18
c2680,0,10
c2681,0,3
c2682,0,32
c2683,0,36
c2684,0,28
c2685,0,7
c2686,0,18
c2687,0,15
c2688,0,22
c2689,0,9
c2690,0,3
c2691,0,8
c2692,0,51
c2693,0,4
c2694,0,28
c2695,0,4
c2696,0,46
c2697,0,33
c2698,0,14
c2699,0,8
c2700,0,47
c2701,0,10
c2702,0,4
c2703,0,7
c2704,0,49
c2705,0,6
c2706,0,11
c2707,0,14
c2708,0,2
c2709,0,8
c2710,0,11
c2711,0,13
c2712,0,8
c2713,0,21
c2714,0,40
c2715,0,39
c2716,0,6
c2717,0,36
c2718,0,3
c2719,0,8
c2720,0,11
c2721,0,2
c2722,0,7
c2723,0,80
c2724,0,10
c2725,0,10
c2726,0,21
c2727,0,31
c2728,0,43
c2729,0,7
c2730,0,1
c2731,0,28
c2732,0,4
c2733,0,9
c2734,0,4
c2735,0,7
c2736,0,62
c2737,0,25
c2738,0,6
c2739,0,6
c2740,0,13
c2741,0,16
c2742,0,15
c2743,0,79
c2744,0,29
c2745,0,56
c2746,0,18
c2747,0,29
c2748,0,1
c2749,0,6
c2750,0,6
c2751,0,15
c2752,0,1
c2753,0,30
c2754,0,42
c2755,0,14
c2756,0,46
c2757,0,9
c2758,0,2
c2759,0,1
c2760,0,10
c2761,0,5
c2762,0,2
c2763,0,15
c2764,0,7
c2765,0,29
c2766,0,18
c2767,0,9
c2768,0,17
c2769,0,31
c2770,0,13
c2771,0,16
c2772,0,25
c2773,0,30
c2774,0,2
c2775,0,2
c2776,0,7
c2777,0,11
c2778,0,5
c2779,0,32
c2780,0,86
c2781,0,56
c2782,0,26
c2783,0,12
c2784,0,20
c2785,0,18
c2786,0,2
c2787,0,21
c2788,0,43
c2789,0,20
c2790,0,17
c2791,0,5
c2792,0,31
c2793,0,12
c2794,0,42
c2795,0,23
c2796,0,2
c2797,0,2
c2798,0,1
c2799,0,6
c2800,0,10
c2801,0,6
c2802,0,11
c2803,0,98
c2804,0,1
c2805,0,17
c2806,0,27
c2807,0,3
c2808,0,6
c2809,0,29
c2810,0,36
c2811,0,42
c2812,0,11
c2813,0,36
c2814,0,2
c2815,0,2
c2816,0,21
c2817,0,45
c2818,0,16
c2819,0,15
c2820,0,15
c2821,0,28
c2822,0,11
c2823,0,1
c2824,0,24
c2825,0,24
c2826,0,20
c2827,0,50
c2828,0,40
c2829,0,4
c2830,0,79
c2831,0,17
c2832,0,1
c2833,0,27
c2834,0,16
c2835,0,18
c2836,0,9
c2837,0,28
c2838,0,6
c2839,0,58
c2840,0,14
c2841,0,2
c2842,0,7
c2843,0,1
c2844,0,1
c2845,0,33
c2846,0,12
c2847,0,2
c2848,0,24
c2849,0,1
c2850,0,8
c2851,0,21
c2852,0,19
c2853,0,7
c2854,0,1
c2855,0,48
c2856,0,23
c2857,0,3
c2858,0,6
c2859,0,16
c2860,0,8
c2861,0,24
c2862,0,9
c2863,0,5
c2864,0,10
c2865,0,15
c2866,0,8
c2867,0,1
c2868,0,44
c2869,0,36
c2870,0,12
c2871,0,1
c2872,0,11
c2873,0,6
c2874,0,24
c2875,0,12
c2876,0,43
c2877,0,26
c2878,0,3
c2879,0,23
c2880,0,9
c2881,0,10
c2882,0,5
c2883,0,31
c2884,0,44
c2885,0,4
c2886,0,5
c2887,0,28
c2888,0,2
c2889,0,1
c2890,0,67
c2891,0,13
c2892,0,23
c2893,0,17
c2894,0,9
c2895,0,15
c2896,0,89
c2897,0,2
c2898,0,31
c2899,0,7
c2900,0,46
c2901,0,14
c2902,0,29
c2903,0,4
c2904,0,9
c2905,0,59
c2906,0,35
c2907,0,6
c2908,0,27
c2909,0,5
c2910,0,13
c2911,0,41
c2912,0,69
c2913,0,16
c2914,0,1
c2915,0,88
c2916,0,31
c2917,0,17
c2918,0,14
c2919,0,2
c2920,0,8
c2921,0,15
c2922,0,68
c2923,0,20
c2924,0,16
c2925,0,42
c2926,0,22
c2927,0,56
c2928,0,5
c2929,0,35
c2930,0,6
c2931,0,13
c2932,0,8
c2933,0,3
c2934,0,19
c2935,0,18
c2936,0,25
c2937,0,38
c2938,0,22
c2939,0,5
c2940,0,23
c2941,0,1
c2942,0,47
c2943,0,13
c2944,0,5
c2945,0,8
c2946,0,20
c2947,0,13
c2948,0,28
c2949,0,9
c2950,0,13
c2951,0,25
c2952,0,15
c2953,0,80
c2954,0,9
c2955,0,7
c2956,0,46
c2957,0,5
c2958,0,9
c2959,0,13
c2960,0,27
c2961,0,1
c2962,0,14
c2963,0,12
c2964,0,7
c2965,0,25
c2966,0,12
c2967,0,7
c2968,0,13
c2969,0,5
c2970,0,34
c2971,0,51
c2972,0,24
c2973,0,20
c2974,0,73
c2975,0,9
c2976,0,59
c2977,0,35
c2978,0,5
c2979,0,36
c2980,0,3
c2981,0,4
c2982,0,13
c2983,0,28
c2984,0,24
c2985,0,3
c2986,0,18
c2987,0,33
c2988,0,86
c2989,0,9
c2990,0,14
c2991,0,31
c2992,0,25
c2993,0,6
c2994,0,26
c2995,0,24
c2996,0,17
c2997,0,8
c2998,0,1
c2999,0,15
c3000,0,10
c3001,0,8
c3002,0,27
c3003,0,5
c3004,0,10
c3005,0,62
c3006,0,2
c3007,0,20
c3008,0,42
c3009,0,29
c3010,0,12
c3011,0,71
c3012,0,3
c3013,0,18
c3014,0,9
c3015,0,26
c3016,0,1
c3017,0,23
c3018,0,5
c3019,0,14
c3020,0,29
c3021,0,12
c3022,0,4
c3023,0,65
c3024,0,21
c3025,0,12
c3026,0,9
c3027,0,16
c3028,0,19
c3029,0,5
c3030,0,16
c3031,0,11
c3032,0,9
c3033,0,2
c3034,0,18
c3035,0,17
c3036,0,37
c3037,0,2
c3038,0,1
c3039,0,4
c3040,0,5
c3041,0,12
c3042,0,1
c3043,0,14
c3044,0,15
c3045,0,2
c3046,0,1
c3047,0,23
c3048,0,16
c3049,0,15
c3050,0,3
c3051,0,13
c3052,0,8
c3053,0,4
c3054,0,13
c3055,0,32
c3056,0,15
c3057,0,2
c3058,0,14
c3059,0,59
c3060,0,16
c3061,0,3
c3062,0,44
c3063,0,19
c3064,0,6
c3065,0,11
c3066,0,23
c3067,0,56
c3068,0,10
c3069,0,11
c3070,0,20
c3071,0,2
c3072,0,11
c3073,0,2
c3074,0,36
c3075,0,10
c3076,0,1
c3077,0,4
c3078,0,24
c3079,0,2
c3080,0,19
c3081,0,45
c3082,0,28
c3083,0,4
c3084,0,2
c3085,0,43
c3086,0,52
c3087,0,24
c3088,0,19
c3089,0,28
c3090,0,20
c3091,0,4
c3092,0,3
c3093,0,4
c3094,0,1
c3095,0,13
c3096,0,16
c3097,0,38
c3098,0,9
c3099,0,46
c3100,0,3
c3101,0,5
c3102,0,7
c3103,0,12
c3104,0,11
c3105,0,15
c3106,0,64
c3107,0,19
c3108,0,53
c3109,0,5
c3110,0,4
c3111,0,20
c3112,0,96
c3113,0,10
c3114,0,38
c3115,0,4
c3116,0,26
c3117,0,30
c3118,0,15
c3119,0,29
c3120,0,49
c3121,0,7
c3122,0,32
c3123,0,16
c3124,0,35
c3125,0,9
c3126,0,2
c3127,0,6
c3128,0,21
c3129,0,33
c3130,0,20
c3131,0,10
c3132,0,1
c3133,0,7
c3134,0,9
c3135,0,15
c3136,0,21
c3137,0,2
c3138,0,24
c3139,0,17
c3140,0,24
c3141,0,7
c3142,0,28
c3143,0,3
c3144,0,26
c3145,0,22
c3146,0,63
c3147,0,8
c3148,0,96
c3149,0,52
c3150,0,23
c3151,0,22
c3152,0,4
c3153,0,3
c3154,0,8
c3155,0,84
c3156,0,6
c3157,0,18
c3158,0,14
c3159,0,45
c3160,0,9
c3161,0,12
c3162,0,31
c3163,0,17
c3164,0,12
c3165,0,36
c3166,0,3
c3167,0,2
c3168,0,65
c3169,0,2
c3170,0,14
c3171,0,25
c3172,0,46
c3173,0,40
c3174,0,14
c3175,0,39
c3176,0,9
c3177,0,3
c3178,0,2
c3179,0,6
c3180,0,17
c3181,0,23
c3182,0,11
c3183,0,68
c3184,0,4
c3185,0,61
c3186,0,28
c3187,0,7
c3188,0,15
c3189,0,1
c3190,0,14
c3191,0,10
c3192,0,35
c3193,0,16
c3194,0,5
c3195,0,39
c3196,0,3
c3197,0,23
c3198,0,100
c3199,0,32
c3200,0,3
c3201,0,14
c3202,0,15
c3203,0,15
c3204,0,1
c3205,0,16
c3206,0,13
c3207,0,56
c3208,0,21
c3209,0,5
c3210,0,46
c3211,0,3
c3212,0,4
c3213,0,41
c3214,0,6
c3215,0,47
c3216,0,1
c3217,0,27
c3218,0,7
c3219,0,29
c3220,0,6
c3221,0,12
c3222,0,30
c3223,0,1
c3224,0,16
c3225,0,14
c3226,0,16
c3227,0,47
c3228,0,9
c3229,0,1
c3230,0,14
c3231,0,13
c3232,0,8
c3233,0,25
c3234,0,11
c3235,0,46
c3236,0,2
c3237,0,24
c3238,0,12
c3239,0,7
c3240,0,14
c3241,0,27
c3242,0,13
c3243,0,15
c3244,0,16
c3245,0,37
c3246,0,6
c3247,0,11
c3248,0,5
c3249,0,34
c3250,0,44
c3251,0,24
c3252,0,62
c3253,0,1
c3254,0,11
c3255,0,10
c3256,0,3
c3257,0,10
c3258,0,49
c3259,0,2
c3260,0,27
c3261,0,95
c3262,0,16
c3263,0,8
c3264,0,48
c3265,0,8
c3266,0,7
c3267,0,20
c3268,0,16
c3269,0,1
c3270,0,18
c3271,0,16
c3272,0,38
c3273,0,2
c3274,0,1
c3275,0,2
c3276,0,10
c3277,0,14
c3278,0,12
c3279,0,7
c3280,0,55
c3281,0,40
c3282,0,50
c3283,0,12
c3284,0,4
c3285,0,8
c3286,0,5
c3287,0,52
c3288,0,18
c3289,0,11
c3290,0,26
c3291,0,45
c3292,0,11
c3293,0,33
c3294,0,15
c3295,0,63
c3296,0,20
c3297,0,16
c3298,0,26
c3299,0,26
c3300,0,23
c3301,0,32
c3302,0,4
c3303,0,6
c3304,0,11
c3305,0,8
c3306,0,52
c3307,0,14
c3308,0,43
c3309,0,21
c3310,0,1
c3311,0,19
c3312,0,5
c3313,0,3
c3314,0,49
c3315,0,4
c3316,0,10
c3317,0,57
c3318,0,37
c3319,0,37
c3320,0,15
c3321,0,48
c3322,0,79
c3323,0,2
c3324,0,36
c3325,0,9
c3326,0,32
c3327,0,8
c3328,0,14
c3329,0,9
c3330,0,14
c3331,0,5
c3332,0,31
c3333,0,9
c3334,0,56
c3335,0,57
c3336,0,52
c3337,0,6
c3338,0,12
c3339,0,17
c3340,0,6
c3341,0,34
c3342,0,57
c3343,0,9
c3344,0,41
c3345,0,47
c3346,0,14
c3347,0,25
c3348,0,17
c3349,0,53
c3350,0,10
c3351,0,66
c3352,0,60
c3353,0,21
c3354,0,30
c3355,0,4
c3356,0,5
c3357,0,20
c3358,0,17
c3359,0,23
c3360,0,10
c3361,0,28
c3362,0,8
c3363,0,12
c3364,0,7
c3365,0,12
c3366,0,9
c3367,0,28
c3368,0,9
c3369,0,8
c3370,0,30
c3371,0,10
c3372,0,14
c3373,0,1
c3374,0,31
c3375,0,2
c3376,0,3
c3377,0,15
c3378,0,30
c3379,0,46
c3380,0,38
c3381,0,28
c3382,0,13
c3383,0,20
c3384,0,3
c3385,0,68
c3386,0,5
c3387,0,7
c3388,0,53
c3389,0,10
c3390,0,31
c3391,0,12
c3392,0,25
c3393,0,32
c3394,0,11
c3395,0,1
c3396,0,23
c3397,0,38
c3398,0,41
c3399,0,15
c3400,0,23
c3401,0,17
c3402,0,12
c3403,0,23
c3404,0,5
c3405,0,55
c3406,0,11
c3407,0,71
c3408,0,2
c3409,0,4
c3410,0,14
c3411,0,21
c3412,0,23
c3413,0,26
c3414,0,6
c3415,0,47
c3416,0,17
c3417,0,13
c3418,0,6
c3419,0,6
c3420,0,5
c3421,0,2
c3422,0,19
c3423,0,67
c3424,0,36
c3425,0,3
c3426,0,47
c3427,0,1
c3428,0,21
c3429,0,74
c3430,0,3
c3431,0,9
c3432,0,4
c3433,0,37
c3434,0,69
c3435,0,43
c3436,0,41
c3437,0,12
c3438,0,16
c3439,0,16
c3440,0,18
c3441,0,3
c3442,0,23
c3443,0,44
c3444,0,23
c3445,0,14
c3446,0,9
c3447,0,26
c3448,0,8
c3449,0,24
c3450,0,18
c3451,0,25
c3452,0,3
c3453,0,63
c3454,0,50
c3455,0,4
c3456,0,53
c3457,0,8
c3458,0,17
c3459,0,14
c3460,0,21
c3461,0,30
c3462,0,28
c3463,0,7
c3464,0,3
c3465,0,11
c3466,0,28
c3467,0,6
c3468,0,31
c3469,0,7
c3470,0,23
c3471,0,28
c3472,0,22
c3473,0,8
c3474,0,24
c3475,0,48
c3476,0,9
c3477,0,8
c3478,0,12
c3479,0,36
c3480,0,23
c3481,0,1
c3482,0,60
c3483,0,14
c3484,0,8
c3485,0,27
c3486,0,54
c3487,0,2
c3488,0,51
c3489,0,6
c3490,0,12
c3491,0,2
c3492,0,10
c3493,0,8
c3494,0,15
c3495,0,13
c3496,0,14
c3497,0,24
c3498,0,19
c3499,0,18
c3500,0,11
c3501,0,29
c3502,0,26
c3503,0,31
c3504,0,12
c3505,0,13
c3506,0,19
c3507,0,4
c3508,0,12
c3509,0,2
c3510,0,10
c3511,0,73
c3512,0,24
c3513,0,27
c3514,0,14
c3515,0,20
c3516,0,12
c3517,0,14
c3518,0,37
c3519,0,13
c3520,0,12
c3521,0,7
c3522,0,2
c3523,0,18
c3524,0,12
c3525,0,5
c3526,0,2
c3527,0,43
c3528,0,15
c3529,0,12
c3530,0,33
c3531,0,71
c3532,0,52
c3533,0,2
c3534,0,28
c3535,0,17
c3536,0,3
c3537,0,11
c3538,0,18
c3539,0,11
c3540,0,50
c3541,0,5
c3542,0,54
c3543,0,12
c3544,0,8
c3545,0,3
c3546,0,7
c3547,0,9
c3548,0,1
c3549,0,54
c3550,0,49
c3551,0,7
c3552,0,3
c3553,0,6
c3554,0,43
c3555,0,29
c3556,0,13
c3557,0,17
c3558,0,1
c3559,0,47
c3560,0,13
c3561,0,8
c3562,0,30
c3563,0,2
c3564,0,28
c3565,0,12
c3566,0,46
c3567,0,29
c3568,0,12
c3569,0,16
c3570,0,4
c3571,0,45
c3572,0,4
c3573,0,1
c3574,0,13
c3575,0,24
c3576,0,15
c3577,0,30
c3578,0,26
c3579,0,28
c3580,0,39
c3581,0,7
c3582,0,20
c3583,0,31
c3584,0,52
c3585,0,35
c3586,0,17
c3587,0,92
c3588,0,45
c3589,0,11
c3590,0,6
c3591,0,23
c3592,0,12
c3593,0,42
c3594,0,5
c3595,0,8
c3596,0,5
c3597,0,7
c3598,0,18
c3599,0,2
c3600,0,1
c3601,0,8
c3602,0,9
c3603,0,74
c3604,0,13
c3605,0,10
c3606,0,6
c3607,0,17
c3608,0,41
c3609,0,17
c3610,0,37
c3611,0,74
c3612,0,7
c3613,0,57
c3614,0,43
c3615,0,33
c3616,0,17
c3617,0,35
c3618,0,3
c3619,0,2
c3620,0,55
c3621,0,46
