client,cohort,value
c31904,0,37
c31905,0,25
c31906,0,73
c31907,0,13
c31908,0,17
c31909,0,10
c31910,0,58
c31911,0,33
c31912,0,1
c31913,0,79
c31914,0,27
c31915,0,26
c31916,0,24
c31917,0,43
c31918,0,15
c31919,0,20
c31920,0,6
c31921,0,38
c31922,0,18
c31923,0,10
c31924,0,75
c31925,0,6
c31926,0,21
c31927,0,22
c31928,0,11
c31929,0,1
c31930,0,19
c31931,0,34
c31932,0,13
c31933,0,62
c31934,0,21
c31935,0,28
c31936,0,11
c31937,0,32
c31938,0,5
c31939,0,4
c31940,0,19
c31941,0,8
c31942,0,21
c31943,0,8
c31944,0,1
c31945,0,32
c31946,0,25
c31947,0,1
c31948,0,32
c31949,0,17
c31950,0,32
c31951,0,32
c31952,0,4
c31953,0,12
c31954,0,16
c31955,0,1
c31956,0,73
c31957,0,9
c31958,0,16
c31959,0,26
c31960,0,5
c31961,0,8
c31962,0,13
c31963,0,9
c31964,0,56
c31965,0,14
c31966,0,1
c31967,0,18
c31968,0,8
c31969,0,6
c31970,0,13
c31971,0,5
c31972,0,40
c31973,0,2
c31974,0,9
c31975,0,4
c31976,0,4
c31977,0,10
c31978,0,17
c31979,0,8
c31980,0,9
c31981,0,7
c31982,0,6
c31983,0,40
c31984,0,14
c31985,0,10
c31986,0,4
c31987,0,8
c31988,0,21
c31989,0,90
c31990,0,2
c31991,0,8
c31992,0,8
c31993,0,31
c31994,0,3
c31995,0,7
c31996,0,5
c31997,0,13
c31998,0,8
c31999,0,17
c32000,0,2
c32001,0,10
c32002,0,42
c32003,0,9
c32004,0,24
c32005,0,11
c32006,0,31
c32007,0,11
c32008,0,6
c32009,0,3
c32010,0,4
c32011,0,1
c32012,0,5
c32013,0,17
c32014,0,42
c32015,0,5
c32016,0,47
c32017,0,10
c32018,0,34
c32019,0,20
c32020,0,2
c32021,0,55
c32022,0,30
c32023,0,6
c32024,0,17
c32025,0,18
c32026,0,7
c32027,0,32
c32028,0,9
c32029,0,3
c32030,0,20
c32031,0,46
c32032,0,4
c32033,0,1
c32034,0,26
c32035,0,10
c32036,0,20
c32037,0,25
c32038,0,3
c32039,0,24
c32040,0,21
c32041,0,35
c32042,0,15
c32043,0,11
c32044,0,23
c32045,0,27
c32046,0,26
c32047,0,8
c32048,0,9
c32049,0,7
c32050,0,16
c32051,0,12
c32052,0,10
c32053,0,6
c32054,0,90
c32055,0,46
c32056,0,1
c32057,0,13
c32058,0,11
c32059,0,13
c32060,0,18
c32061,0,94
c32062,0,55
c32063,0,15
c32064,0,31
c32065,0,13
c32066,0,52
c32067,0,39
c32068,0,3
c32069,0,43
c32070,0,17
c32071,0,43
c32072,0,6
c32073,0,12
c32074,0,16
c32075,0,23
c32076,0,24
c32077,0,2
c32078,0,20
c32079,0,6
c32080,0,4
c32081,0,39
c32082,0,34
c32083,0,7
c32084,0,43
c32085,0,21
c32086,0,6
c32087,0,5
c32088,0,12
c32089,0,5
c32090,0,10
c32091,0,21
c32092,0,9
c32093,0,1
c32094,0,9
c32095,0,11
c32096,0,6
c32097,0,13
c32098,0,41
c32099,0,16
c32100,0,1
c32101,0,40
c32102,0,3
c32103,0,19
c32104,0,23
c32105,0,6
c32106,0,15
c32107,0,9
c32108,0,14
c32109,0,2
c32110,0,22
c32111,0,18
c32112,0,31
c32113,0,1
c32114,0,1
c32115,0,42
c32116,0,21
c32117,0,89
c32118,0,24
c32119,0,2
c32120,0,84
c32121,0,15
c32122,0,62
c32123,0,12
c32124,0,10
c32125,0,2
c32126,0,85
c32127,0,7
c32128,0,58
c32129,0,23
c32130,0,37
c32131,0,56
c32132,0,6
c32133,0,17
c32134,0,10
c32135,0,75
c32136,0,4
c32137,0,13
c32138,0,20
c32139,0,20
c32140,0,32
c32141,0,11
c32142,0,12
c32143,0,33
c32144,0,13
c32145,0,12
c32146,0,60
c32147,0,3
c32148,0,22
c32149,0,14
c32150,0,38
c32151,0,24
c32152,0,28
c32153,0,3
c32154,0,8
c32155,0,16
c32156,0,58
c32157,0,40
c32158,0,1
c32159,0,3
c32160,0,15
c32161,0,54
c32162,0,17
c32163,0,19
c32164,0,15
c32165,0,3
c32166,0,2
c32167,0,39
c32168,0,3
c32169,0,8
c32170,0,20
c32171,0,34
c32172,0,5
c32173,0,10
c32174,0,3
c32175,0,18
c32176,0,13
c32177,0,8
c32178,0,18
c32179,0,1
c32180,0,20
c32181,0,1
c32182,0,12
c32183,0,1
c32184,0,15
c32185,0,11
c32186,0,20
c32187,0,16
c32188,0,3
c32189,0,7
c32190,0,1
c32191,0,27
c32192,0,2
c32193,0,14
c32194,0,9
c32195,0,10
c32196,0,8
c32197,0,6
c32198,0,14
c32199,0,8
c32200,0,15
c32201,0,2
c32202,0,38
c32203,0,3
c32204,0,7
c32205,0,8
c32206,0,61
c32207,0,56
c32208,0,6
c32209,0,50
c32210,0,10
c32211,0,8
c32212,0,21
c32213,0,2
c32214,0,3
c32215,0,36
c32216,0,7
c32217,0,9
c32218,0,12
c32219,0,28
c32220,0,58
c32221,0,12
c32222,0,8
c32223,0,14
c32224,0,12
c32225,0,25
c32226,0,38
c32227,0,1
c32228,0,41
c32229,0,1
c32230,0,8
c32231,0,5
c32232,0,37
c32233,0,14
c32234,0,39
c32235,0,3
c32236,0,7
c32237,0,39
c32238,0,8
c32239,0,4
c32240,0,1
c32241,0,54
c32242,0,4
c32243,0,24
c32244,0,43
c32245,0,27
c32246,0,13
c32247,0,7
c32248,0,9
c32249,0,14
c32250,0,5
c32251,0,20
c32252,0,40
c32253,0,8
c32254,0,40
c32255,0,8
c32256,0,4
c32257,0,52
c32258,0,1
c32259,0,33
c32260,0,42
c32261,0,20
c32262,0,1
c32263,0,49
c32264,0,21
c32265,0,27
c32266,0,1
c32267,0,64
c32268,0,14
c32269,0,16
c32270,0,7
c32271,0,4
c32272,0,18
c32273,0,13
c32274,0,70
c32275,0,4
c32276,0,78
c32277,0,5
c32278,0,31
c32279,0,16
c32280,0,16
c32281,0,1
c32282,0,26
c32283,0,13
c32284,0,3
c32285,0,9
c32286,0,1
c32287,0,1
c32288,0,17
c32289,0,16
c32290,0,53
c32291,0,26
c32292,0,9
c32293,0,9
c32294,0,3
c32295,0,34
c32296,0,19
c32297,0,8
c32298,0,12
c32299,0,2
c32300,0,12
c32301,0,4
c32302,0,25
c32303,0,13
c32304,0,11
c32305,0,22
c32306,0,14
c32307,0,20
c32308,0,9
c32309,0,3
c32310,0,30
c32311,0,27
c32312,0,7
c32313,0,40
c32314,0,4
c32315,0,3
c32316,0,49
c32317,0,55
c32318,0,52
c32319,0,1
c32320,0,12
c32321,0,8
c32322,0,25
c32323,0,67
c32324,0,64
c32325,0,20
c32326,0,8
c32327,0,17
c32328,0,34
c32329,0,23
c32330,0,1
c32331,0,16
c32332,0,34
c32333,0,16
c32334,0,9
c32335,0,1
c32336,0,6
c32337,0,12
c32338,0,14
c32339,0,2
c32340,0,31
c32341,0,4
c32342,0,1
c32343,0,13
c32344,0,11
c32345,0,14
c32346,0,24
c32347,0,11
c32348,0,22
c32349,0,3
c32350,0,40
c32351,0,10
c32352,0,24
c32353,0,61
c32354,0,2
c32355,0,8
c32356,0,22
c32357,0,32
c32358,0,3
c32359,0,42
c32360,0,74
c32361,0,9
c32362,0,43
c32363,0,15
c32364,0,46
c32365,0,16
c32366,0,17
c32367,0,7
c32368,0,16
c32369,0,21
c32370,0,40
c32371,0,50
c32372,0,3
c32373,0,51
c32374,0,14
c32375,0,8
c32376,0,11
c32377,0,82
c32378,0,20
c32379,0,49
c32380,0,9
c32381,0,7
c32382,0,24
c32383,0,5
c32384,0,43
c32385,0,10
c32386,0,1
c32387,0,20
c32388,0,27
c32389,0,7
c32390,0,5
c32391,0,4
c32392,0,2
c32393,0,35
c32394,0,7
c32395,0,4
c32396,0,19
c32397,0,6
c32398,0,11
c32399,0,13
c32400,0,15
c32401,0,16
c32402,0,14
c32403,0,13
c32404,0,10
c32405,0,17
c32406,0,4
c32407,0,36
c32408,0,4
c32409,0,10
c32410,0,7
c32411,0,50
c32412,0,47
c32413,0,11
c32414,0,26
c32415,0,1
c32416,0,26
c32417,0,10
c32418,0,31
c32419,0,51
c32420,0,16
c32421,0,2
c32422,0,70
c32423,0,6
c32424,0,3
c32425,0,8
c32426,0,5
c32427,0,32
c32428,0,3
c32429,0,39
c32430,0,38
c32431,0,17
c32432,0,21
c32433,0,29
c32434,0,52
c32435,0,2
c32436,0,23
c32437,0,27
c32438,0,20
c32439,0,4
c32440,0,32
c32441,0,7
c32442,0,16
c32443,0,3
c32444,0,15
c32445,0,29
c32446,0,34
c32447,0,3
c32448,0,33
c32449,0,17
c32450,0,37
c32451,0,3
c32452,0,14
c32453,0,25
c32454,0,24
c32455,0,6
c32456,0,6
c32457,0,10
c32458,0,1
c32459,0,39
c32460,0,11
c32461,0,34
c32462,0,9
c32463,0,31
c32464,0,22
c32465,0,45
c32466,0,67
c32467,0,2
c32468,0,10
c32469,0,15
c32470,0,56
c32471,0,3
c32472,0,10
c32473,0,1
c32474,0,16
c32475,0,54
c32476,0,51
c32477,0,15
c32478,0,4
c32479,0,1
c32480,0,8
c32481,0,34
c32482,0,7
c32483,0,13
c32484,0,17
c32485,0,1
c32486,0,35
c32487,0,34
c32488,0,15
c32489,0,39
c32490,0,19
c32491,0,21
c32492,0,13
c32493,0,11
c32494,0,20
c32495,0,23
c32496,0,9
c32497,0,23
c32498,0,3
c32499,0,30
c32500,0,19
c32501,0,18
c32502,0,17
c32503,0,7
c32504,0,2
c32505,0,67
c32506,0,22
c32507,0,2
c32508,0,10
c32509,0,3
c32510,0,19
c32511,0,3
c32512,0,20
c32513,0,12
c32514,0,25
c32515,0,14
c32516,0,49
c32517,0,2
c32518,0,27
c32519,0,10
c32520,0,3
c32521,0,6
c32522,0,66
c32523,0,52
c32524,0,2
c32525,0,22
c32526,0,11
c32527,0,29
c32528,0,29
c32529,0,9
c32530,0,74
c32531,0,33
c32532,0,5
c32533,0,25
c32534,0,14
c32535,0,13
c32536,0,38
c32537,0,6
c32538,0,13
c32539,0,13
c32540,0,3
c32541,0,5
c32542,0,8
c32543,0,8
c32544,0,43
c32545,0,51
c32546,0,2
c32547,0,40
c32548,0,19
c32549,0,25
c32550,0,9
c32551,0,7
c32552,0,3
c32553,0,55
c32554,0,29
c32555,0,12
c32556,0,43
c32557,0,9
c32558,0,8
c32559,0,10
c32560,0,9
c32561,0,9
c32562,0,9
c32563,0,47
c32564,0,19
c32565,0,15
c32566,0,19
c32567,0,68
c32568,0,20
c32569,0,1
c32570,0,13
c32571,0,18
c32572,0,61
c32573,0,30
c32574,0,1
c32575,0,16
c32576,0,35
c32577,0,18
c32578,0,35
c32579,0,3
c32580,0,16
c32581,0,51
c32582,0,5
c32583,0,54
c32584,0,24
c32585,0,47
c32586,0,14
c32587,0,13
c32588,0,35
c32589,0,14
c32590,0,8
c32591,0,28
c32592,0,9
c32593,0,9
c32594,0,25
c32595,0,28
c32596,0,15
c32597,0,17
c32598,0,1
c32599,0,14
c32600,0,12
c32601,0,14
c32602,0,14
c32603,0,38
c32604,0,5
c32605,0,3
c32606,0,4
c32607,0,1
c32608,0,9
c32609,0,14
c32610,0,34
c32611,0,15
c32612,0,1
c32613,0,22
c32614,0,13
c32615,0,6
c32616,0,4
c32617,0,5
c32618,0,12
c32619,0,13
c32620,0,4
c32621,0,1
c32622,0,4
c32623,0,25
c32624,0,12
c32625,0,20
c32626,0,5
c32627,0,18
c32628,0,43
c32629,0,18
c32630,0,2
c32631,0,25
c32632,0,3
c32633,0,19
c32634,0,25
c32635,0,25
c32636,0,26
c32637,0,7
c32638,0,20
c32639,0,22
c32640,0,43
c32641,0,36
c32642,0,32
c32643,0,9
c32644,0,9
c32645,0,18
c32646,0,6
c32647,0,30
c32648,0,9
c32649,0,34
c32650,0,10
c32651,0,3
c32652,0,13
c32653,0,22
c32654,0,21
c32655,0,4
c32656,0,8
c32657,0,18
c32658,0,7
c32659,0,11
c32660,0,71
c32661,0,27
c32662,0,15
c32663,0,43
c32664,0,45
c32665,0,13
c32666,0,8
c32667,0,44
c32668,0,15
c32669,0,1
c32670,0,5
c32671,0,29
c32672,0,6
c32673,0,13
c32674,0,12
c32675,0,2
c32676,0,3
c32677,0,10
c32678,0,86
c32679,0,27
c32680,0,4
c32681,0,14
c32682,0,15
c32683,0,6
c32684,0,20
c32685,0,38
c32686,0,32
c32687,0,3
c32688,0,18
c32689,0,20
c32690,0,38
c32691,0,18
c32692,0,26
c32693,0,37
c32694,0,14
c32695,0,23
c32696,0,9
c32697,0,14
c32698,0,10
c32699,0,8
c32700,0,52
c32701,0,8
c32702,0,3
c32703,0,1
c32704,0,7
c32705,0,10
c32706,0,43
c32707,0,20
c32708,0,19
c32709,0,10
c32710,0,49
c32711,0,17
c32712,0,18
c32713,0,39
c32714,0,15
c32715,0,26
c32716,0,2
c32717,0,20
c32718,0,45
c32719,0,19
c32720,0,11
c32721,0,1
c32722,0,25
c32723,0,16
c32724,0,65
c32725,0,13
c32726,0,7
c32727,0,36
c32728,0,3
c32729,0,43
c32730,0,5
c32731,0,10
c32732,0,40
c32733,0,1
c32734,0,47
c32735,0,52
c32736,0,15
c32737,0,8
c32738,0,76
c32739,0,4
c32740,0,10
c32741,0,9
c32742,0,26
c32743,0,65
c32744,0,1
c32745,0,54
c32746,0,11
c32747,0,17
c32748,0,14
c32749,0,1
c32750,0,42
c32751,0,45
c32752,0,1
c32753,0,6
c32754,0,5
c32755,0,25
c32756,0,89
c32757,0,11
c32758,0,14
c32759,0,4
c32760,0,48
c32761,0,51
c32762,0,46
c32763,0,20
c32764,0,41
c32765,0,71
c32766,0,3
c32767,0,28
c32768,0,21
c32769,0,6
c32770,0,8
c32771,0,21
c32772,0,13
c32773,0,6
c32774,0,19
c32775,0,1
c32776,0,19
c32777,0,48
c32778,0,13
c32779,0,7
c32780,0,20
c32781,0,6
c32782,0,6
c32783,0,10
c32784,0,27
c32785,0,2
c32786,0,5
c32787,0,32
c32788,0,16
c32789,0,1
c32790,0,20
c32791,0,16
c32792,0,4
c32793,0,10
c32794,0,22
c32795,0,23
c32796,0,26
c32797,0,2
c32798,0,15
c32799,0,22
c32800,0,69
c32801,0,36
c32802,0,2
c32803,0,10
c32804,0,6
c32805,0,65
c32806,0,45
c32807,0,18
c32808,0,22
c32809,0,9
c32810,0,19
c32811,0,18
c32812,0,34
c32813,0,5
c32814,0,14
c32815,0,19
c32816,0,89
c32817,0,1
c32818,0,3
c32819,0,11
c32820,0,15
c32821,0,12
c32822,0,29
c32823,0,43
c32824,0,36
c32825,0,25
c32826,0,77
c32827,0,10
c32828,0,6
c32829,0,38
c32830,0,18
c32831,0,49
c32832,0,9
c32833,0,6
c32834,0,34
c32835,0,13
c32836,0,32
c32837,0,5
c32838,0,30
c32839,0,5
c32840,0,13
c32841,0,3
c32842,0,21
c32843,0,5
c32844,0,31
c32845,0,6
c32846,0,1
c32847,0,9
c32848,0,9
c32849,0,5
c32850,0,19
c32851,0,2
c32852,0,7
c32853,0,4
c32854,0,24
c32855,0,1
c32856,0,16
c32857,0,27
c32858,0,22
c32859,0,7
c32860,0,28
c32861,0,20
c32862,0,37
c32863,0,22
c32864,0,10
c32865,0,1
c32866,0,24
c32867,0,19
c32868,0,19
c32869,0,25
c32870,0,46
c32871,0,19
c32872,0,20
c32873,0,11
c32874,0,44
c32875,0,8
c32876,0,26
c32877,0,1
c32878,0,25
c32879,0,35
c32880,0,39
c32881,0,26
c32882,0,3
c32883,0,19
c32884,0,40
c32885,0,53
c32886,0,48
c32887,0,23
c32888,0,11
c32889,0,68
c32890,0,6
c32891,0,1
c32892,0,29
c32893,0,9
c32894,0,42
c32895,0,3
c32896,0,2
c32897,0,5
c32898,0,24
c32899,0,43
c32900,0,3
c32901,0,1
c32902,0,62
c32903,0,23
c32904,0,54
c32905,0,24
c32906,0,27
c32907,0,3
c32908,0,32
c32909,0,10
c32910,0,42
c32911,0,12
c32912,0,30
c32913,0,3
c32914,0,12
c32915,0,2
c32916,0,10
c32917,0,4
c32918,0,17
c32919,0,29
c32920,0,1
c32921,0,5
c32922,0,8
c32923,0,65
c32924,0,34
c32925,0,36
c32926,0,32
c32927,0,6
c32928,0,2
c32929,0,11
c32930,0,4
c32931,0,10
c32932,0,29
c32933,0,5
c32934,0,6
c32935,0,3
c32936,0,5
c32937,0,40
c32938,0,35
c32939,0,6
c32940,0,26
c32941,0,11
c32942,0,7
c32943,0,63
c32944,0,14
c32945,0,19
c32946,0,1
c32947,0,44
c32948,0,21
c32949,0,22
c32950,0,13
c32951,0,27
c32952,0,36
c32953,0,24
c32954,0,4
c32955,0,6
c32956,0,1
c32957,0,12
c32958,0,1
c32959,0,51
c32960,0,7
c32961,0,9
c32962,0,1
c32963,0,1
c32964,0,30
c32965,0,13
c32966,0,40
c32967,0,4
c32968,0,22
c32969,0,53
c32970,0,34
c32971,0,9
c32972,0,12
c32973,0,15
c32974,0,68
c32975,0,6
c32976,0,2
c32977,0,1
c32978,0,6
c32979,0,5
c32980,0,12
c32981,0,28
c32982,0,5
c32983,0,11
c32984,0,50
c32985,0,3
c32986,0,66
c32987,0,42
c32988,0,13
c32989,0,44
c32990,0,17
c32991,0,90
c32992,0,1
c32993,0,24
c32994,0,20
c32995,0,46
c32996,0,13
c32997,0,4
c32998,0,41
c32999,0,12
c33000,0,15
c33001,0,8
c33002,0,65
c33003,0,29
c33004,0,9
c33005,0,3
c33006,0,82
c33007,0,48
c33008,0,24
c33009,0,2
c33010,0,44
c33011,0,5
c33012,0,3
c33013,0,1
c33014,0,10
c33015,0,14
c33016,0,4
c33017,0,23
c33018,0,9
c33019,0,5
c33020,0,11
c33021,0,13
c33022,0,27
c33023,0,38
c33024,0,9
c33025,0,5
c33026,0,48
c33027,0,32
c33028,0,2
c33029,0,10
c33030,0,25
c33031,0,4
c33032,0,47
c33033,0,7
c33034,0,1
c33035,0,2
c33036,0,4
c33037,0,24
c33038,0,11
c33039,0,15
c33040,0,9
c33041,0,3
c33042,0,5
c33043,0,5
c33044,0,2
c33045,0,14
c33046,0,8
c33047,0,2
c33048,0,33
c33049,0,4
c33050,0,6
c33051,0,5
c33052,0,9
c33053,0,19
c33054,0,13
c33055,0,2
c33056,0,2
c33057,0,15
c33058,0,12
c33059,0,4
c33060,0,7
c33061,0,16
c33062,0,17
c33063,0,34
c33064,0,43
c33065,0,21
c33066,0,1
c33067,0,2
c33068,0,17
c33069,0,2
c33070,0,54
c33071,0,5
c33072,0,24
c33073,0,23
c33074,0,25
c33075,0,27
c33076,0,53
c33077,0,23
c33078,0,4
c33079,0,2
c33080,0,21
c33081,0,10
c33082,0,24
c33083,0,8
c33084,0,6
c33085,0,16
c33086,0,13
c33087,0,39
c33088,0,27
c33089,0,30
c33090,0,10
c33091,0,48
c33092,0,12
c33093,0,19
c33094,0,24
c33095,0,5
c33096,0,50
c33097,0,50
c33098,0,9
c33099,0,17
c33100,0,25
c33101,0,3
c33102,0,7
c33103,0,34
c33104,0,24
c33105,0,29
c33106,0,20
c33107,0,57
c33108,0,38
c33109,0,14
c33110,0,24
c33111,0,4
c33112,0,12
c33113,0,22
c33114,0,17
c33115,0,20
c33116,0,37
c33117,0,46
c33118,0,6
c33119,0,10
c33120,0,3
c33121,0,17
c33122,0,45
c33123,0,14
c33124,0,10
c33125,0,1
c33126,0,1
c33127,0,41
c33128,0,13
c33129,0,4
c33130,0,5
c33131,0,2
c33132,0,23
c33133,0,21
c33134,0,20
c33135,0,5
c33136,0,8
c33137,0,12
c33138,0,23
c33139,0,21
c33140,0,30
c33141,0,6
c33142,0,16
c33143,0,62
c33144,0,1
c33145,0,47
c33146,0,10
c33147,0,13
c33148,0,30
c33149,0,20
c33150,0,13
c33151,0,6
c33152,0,18
c33153,0,3
c33154,0,42
c33155,0,23
c33156,0,12
c33157,0,15
c33158,0,6
c33159,0,6
c33160,0,4
c33161,0,1
c33162,0,5
c33163,0,10
c33164,0,18
c33165,0,14
c33166,0,22
c33167,0,29
c33168,0,6
c33169,0,61
c33170,0,23
c33171,0,41
c33172,0,17
c33173,0,4
c33174,0,18
c33175,0,15
c33176,0,5
c33177,0,27
c33178,0,10
c33179,0,14
c33180,0,11
c33181,0,16
c33182,0,25
c33183,0,3
c33184,0,2
c33185,0,3
c33186,0,12
c33187,0,10
c33188,0,15
c33189,0,12
c33190,0,8
c33191,0,1
c33192,0,50
c33193,0,4
c33194,0,26
c33195,0,45
c33196,0,4
c33197,0,72
c33198,0,21
c33199,0,10
c33200,0,10
c33201,0,11
c33202,0,2
c33203,0,5
c33204,0,7
c33205,0,36
c33206,0,17
c33207,0,7
c33208,0,20
c33209,0,38
c33210,0,18
c33211,0,5
c33212,0,27
c33213,0,11
c33214,0,39
c33215,0,55
c33216,0,1
c33217,0,3
c33218,0,6
c33219,0,16
c33220,0,7
c33221,0,11
c33222,0,13
c33223,0,41
c33224,0,41
c33225,0,11
c33226,0,8
c33227,0,6
c33228,0,2
c33229,0,3
c33230,0,21
c33231,0,65
c33232,0,18
c33233,0,3
c33234,0,7
c33235,0,10
c33236,0,10
c33237,0,40
c33238,0,57
c33239,0,9
c33240,0,4
c33241,0,38
c33242,0,7
c33243,0,28
c33244,0,10
c33245,0,2
c33246,0,13
c33247,0,22
c33248,0,41
c33249,0,80
c33250,0,1
c33251,0,18
c33252,0,3
c33253,0,31
c33254,0,9
c33255,0,8
c33256,0,9
c33257,0,54
c33258,0,43
c33259,0,28
c33260,0,2
c33261,0,6
c33262,0,5
c33263,0,60
c33264,0,16
c33265,0,48
c33266,0,2
c33267,0,8
c33268,0,28
c33269,0,11
c33270,0,2
c33271,0,20
c33272,0,22
c33273,0,14
c33274,0,35
c33275,0,19
c33276,0,40
c33277,0,17
c33278,0,14
c33279,0,16
c33280,0,16
c33281,0,3
c33282,0,54
c33283,0,19
c33284,0,35
c33285,0,4
c33286,0,32
c33287,0,34
c33288,0,18
c33289,0,27
c33290,0,17
c33291,0,9
c33292,0,41
c33293,0,13
c33294,0,21
c33295,0,15
c33296,0,2
c33297,0,7
c33298,0,8
c33299,0,22
c33300,0,6
c33301,0,5
c33302,0,40
c33303,0,39
c33304,0,7
c33305,0,35
c33306,0,8
c33307,0,44
c33308,0,4
c33309,0,22
c33310,0,1
c33311,0,3
c33312,0,44
c33313,0,32
c33314,0,10
c33315,0,10
c33316,0,40
c33317,0,6
c33318,0,9
c33319,0,10
c33320,0,22
c33321,0,37
c33322,0,3
c33323,0,8
c33324,0,3
c33325,0,5
c33326,0,9
c33327,0,15
c33328,0,5
c33329,0,1
c33330,0,18
c33331,0,79
c33332,0,29
c33333,0,17
c33334,0,13
c33335,0,4
c33336,0,25
c33337,0,22
c33338,0,57
c33339,0,18
c33340,0,10
c33341,0,10
c33342,0,13
c33343,0,3
c33344,0,19
c33345,0,10
c33346,0,5
c33347,0,82
c33348,0,84
c33349,0,13
c33350,0,29
c33351,0,6
c33352,0,11
c33353,0,42
c33354,0,23
c33355,0,7
c33356,0,2
c33357,0,3
c33358,0,10
c33359,0,1
c33360,0,37
c33361,0,16
c33362,0,7
c33363,0,3
c33364,0,68
c33365,0,14
c33366,0,16
c33367,0,7
c33368,0,13
c33369,0,2
c33370,0,37
c33371,0,10
c33372,0,21
c33373,0,6
c33374,0,7
c33375,0,14
c33376,0,25
c33377,0,6
c33378,0,36
c33379,0,60
c33380,0,8
c33381,0,16
c33382,0,9
c33383,0,10
c33384,0,26
c33385,0,30
c33386,0,15
c33387,0,1
c33388,0,24
c33389,0,41
c33390,0,53
c33391,0,2
c33392,0,3
c33393,0,23
c33394,0,1
c33395,0,46
c33396,0,24
c33397,0,9
c33398,0,29
c33399,0,3
c33400,0,4
c33401,0,8
c33402,0,9
c33403,0,8
c33404,0,9
c33405,0,30
c33406,0,61
c33407,0,50
c33408,0,3
c33409,0,44
c33410,0,28
c33411,0,32
c33412,0,23
c33413,0,12
c33414,0,10
c33415,0,28
c33416,0,36
c33417,0,31
c33418,0,15
c33419,0,25
c33420,0,45
c33421,0,9
c33422,0,24
c33423,0,1
c33424,0,11
c33425,0,60
c33426,0,23
c33427,0,2
c33428,0,23
c33429,0,14
c33430,0,11
c33431,0,3
c33432,0,13
c33433,0,15
c33434,0,9
c33435,0,12
c33436,0,34
c33437,0,44
c33438,0,10
c33439,0,35
c33440,0,10
c33441,0,53
c33442,0,68
c33443,0,12
c33444,0,31
c33445,0,30
c33446,0,38
c33447,0,53
c33448,0,20
c33449,0,4
c33450,0,12
c33451,0,44
c33452,0,52
c33453,0,11
c33454,0,21
c33455,0,4
c33456,0,19
c33457,0,30
c33458,0,3
c33459,0,15
c33460,0,2
c33461,0,2
c33462,0,3
c33463,0,23
c33464,0,5
c33465,0,5
c33466,0,20
c33467,0,4
c33468,0,19
c33469,0,6
c33470,0,20
c33471,0,5
c33472,0,58
c33473,0,30
c33474,0,13
c33475,0,18
c33476,0,22
c33477,0,8
c33478,0,3
c33479,0,16
c33480,0,37
c33481,0,16
c33482,0,8
c33483,0,16
c33484,0,4
c33485,0,15
c33486,0,16
c33487,0,17
c33488,0,8
c33489,0,42
c33490,0,11
c33491,0,47
c33492,0,18
c33493,0,2
c33494,0,18
c33495,0,1
c33496,0,30
c33497,0,54
c33498,0,18
c33499,0,9
c33500,0,19
c33501,0,39
c33502,0,27
c33503,0,18
c33504,0,34
c33505,0,11
c33506,0,14
c33507,0,2
c33508,0,45
c33509,0,42
c33510,0,62
c33511,0,19
c33512,0,7
c33513,0,4
c33514,0,22
c33515,0,21
c33516,0,11
c33517,0,16
c33518,0,49
c33519,0,32
c33520,0,42
c33521,0,15
c33522,0,8
c33523,0,23
c33524,0,25
c33525,0,14
c33526,0,32
c33527,0,28
c33528,0,26
c33529,0,12
c33530,0,29
c33531,0,24
c33532,0,1
c33533,0,4
c33534,0,13
c33535,0,46
c33536,0,20
c33537,0,27
c33538,0,5
c33539,0,40
c33540,0,12
c33541,0,7
c33542,0,22
c33543,0,5
c33544,0,3
c33545,0,9
c33546,0,11
c33547,0,63
c33548,0,4
c33549,0,34
c33550,0,7
c33551,0,48
c33552,0,13
c33553,0,22
c33554,0,1
c33555,0,10
c33556,0,5
c33557,0,28
c33558,0,10
c33559,0,15
c33560,0,42
c33561,0,8
c33562,0,1
c33563,0,22
c33564,0,19
c33565,0,2
c33566,0,8
c33567,0,44
c33568,0,40
c33569,0,15
c33570,0,64
c33571,0,12
c33572,0,31
c33573,0,38
c33574,0,42
c33575,0,22
c33576,0,41
c33577,0,25
c33578,0,66
c33579,0,3
c33580,0,70
c33581,0,27
c33582,0,13
c33583,0,7
c33584,0,23
c33585,0,11
c33586,0,4
c33587,0,7
c33588,0,10
c33589,0,6
c33590,0,18
c33591,0,40
c33592,0,30
c33593,0,9
c33594,0,76
c33595,0,7
c33596,0,2
c33597,0,83
c33598,0,11
c33599,0,5
c33600,0,20
c33601,0,13
c33602,0,15
c33603,0,22
c33604,0,18
c33605,0,16
c33606,0,4
c33607,0,36
c33608,0,20
c33609,0,35
c33610,0,26
c33611,0,4
c33612,0,1
c33613,0,32
c33614,0,41
c33615,0,21
c33616,0,7
c33617,0,6
c33618,0,12
c33619,0,65
c33620,0,19
c33621,0,2
c33622,0,20
c33623,0,99
c33624,0,1
c33625,0,10
c33626,0,22
c33627,0,1
c33628,0,62
c33629,0,12
c33630,0,4
c33631,0,8
c33632,0,6
c33633,0,8
c33634,0,32
c33635,0,7
c33636,0,2
c33637,0,28
c33638,0,65
c33639,0,29
c33640,0,11
c33641,0,67
c33642,0,12
c33643,0,2
c33644,0,1
c33645,0,23
c33646,0,6
c33647,0,4
c33648,0,4
c33649,0,4
c33650,0,4
c33651,0,5
c33652,0,15
