client,cohort,value
c19626,0,71
c19627,0,32
c19628,0,23
c19629,0,71
c19630,0,61
c19631,0,61
c19632,0,52
c19633,0,39
c19634,0,55
c19635,0,18
c19636,0,53
c19637,0,50
c19638,0,88
c19639,0,53
c19640,0,11
c19641,0,43
c19642,0,57
c19643,0,69
c19644,0,79
c19645,0,71
c19646,0,42
c19647,0,51
c19648,0,40
c19649,0,50
c19650,0,44
c19651,0,71
c19652,0,9
c19653,0,49
c19654,0,46
c19655,0,53
c19656,0,43
c19657,0,63
c19658,0,27
c19659,0,50
c19660,0,37
c19661,0,69
c19662,0,54
c19663,0,54
c19664,0,70
c19665,0,36
c19666,0,58
c19667,0,40
c19668,0,65
c19669,0,54
c19670,0,58
c19671,0,46
c19672,0,42
c19673,0,81
c19674,0,35
c19675,0,73
c19676,0,47
c19677,0,62
c19678,0,36
c19679,0,65
c19680,0,45
c19681,0,50
c19682,0,27
c19683,0,41
c19684,0,42
c19685,0,65
c19686,0,61
c19687,0,31
c19688,0,52
c19689,0,34
c19690,0,53
c19691,0,82
c19692,0,40
c19693,0,48
c19694,0,43
c19695,0,67
c19696,0,49
c19697,0,55
c19698,0,31
c19699,0,19
c19700,0,49
c19701,0,65
c19702,0,40
c19703,0,53
c19704,0,49
c19705,0,70
c19706,0,75
c19707,0,58
c19708,0,61
c19709,0,25
c19710,0,19
c19711,0,57
c19712,0,31
c19713,0,53
c19714,0,64
c19715,0,44
c19716,0,43
c19717,0,56
c19718,0,39
c19719,0,18
c19720,0,51
c19721,0,58
c19722,0,55
c19723,0,60
c19724,0,41
c19725,0,30
c19726,0,47
c19727,0,46
c19728,0,53
c19729,0,47
c19730,0,44
c19731,0,51
c19732,0,40
c19733,0,64
c19734,0,63
c19735,0,41
c19736,0,43
c19737,0,39
c19738,0,49
c19739,0,52
c19740,0,45
c19741,0,30
c19742,0,52
c19743,0,52
c19744,0,49
c19745,0,33
c19746,0,38
c19747,0,50
c19748,0,27
c19749,0,41
c19750,0,63
c19751,0,57
c19752,0,26
c19753,0,61
c19754,0,45
c19755,0,48
c19756,0,23
c19757,0,19
c19758,0,40
c19759,0,53
c19760,0,57
c19761,0,36
c19762,0,54
c19763,0,46
c19764,0,28
c19765,0,73
c19766,0,33
c19767,0,23
c19768,0,61
c19769,0,38
c19770,0,57
c19771,0,39
c19772,0,44
c19773,0,30
c19774,0,55
c19775,0,68
c19776,0,68
c19777,0,55
c19778,0,80
c19779,0,64
c19780,0,19
c19781,0,65
c19782,0,31
c19783,0,64
c19784,0,38
c19785,0,50
c19786,0,47
c19787,0,38
c19788,0,34
c19789,0,36
c19790,0,45
c19791,0,44
c19792,0,46
c19793,0,51
c19794,0,44
c19795,0,34
c19796,0,52
c19797,0,42
c19798,0,26
c19799,0,60
c19800,0,51
c19801,0,51
c19802,0,73
c19803,0,75
c19804,0,70
c19805,0,58
c19806,0,42
c19807,0,55
c19808,0,57
c19809,0,71
c19810,0,56
c19811,0,29
c19812,0,56
c19813,0,31
c19814,0,37
c19815,0,42
c19816,0,83
c19817,0,63
c19818,0,34
c19819,0,36
c19820,0,56
c19821,0,38
c19822,0,90
c19823,0,73
c19824,0,65
c19825,0,38
c19826,0,36
c19827,0,32
c19828,0,84
c19829,0,48
c19830,0,33
c19831,0,53
c19832,0,52
c19833,0,60
c19834,0,68
c19835,0,81
c19836,0,44
c19837,0,14
c19838,0,71
c19839,0,35
c19840,0,18
c19841,0,42
c19842,0,47
c19843,0,23
c19844,0,63
c19845,0,18
c19846,0,85
c19847,0,25
c19848,0,67
c19849,0,42
c19850,0,51
c19851,0,59
c19852,0,51
c19853,0,60
c19854,0,57
c19855,0,63
c19856,0,59
c19857,0,34
c19858,0,46
c19859,0,33
c19860,0,41
c19861,0,59
c19862,0,42
c19863,0,46
c19864,0,50
c19865,0,49
c19866,0,67
c19867,0,29
c19868,0,38
c19869,0,59
c19870,0,41
c19871,0,60
c19872,0,64
c19873,0,1
c19874,0,37
c19875,0,45
c19876,0,52
c19877,0,50
c19878,0,55
c19879,0,53
c19880,0,49
c19881,0,44
c19882,0,57
c19883,0,5
c19884,0,48
c19885,0,80
c19886,0,49
c19887,0,55
c19888,0,34
c19889,0,63
c19890,0,42
c19891,0,66
c19892,0,26
c19893,0,49
c19894,0,58
c19895,0,27
c19896,0,21
c19897,0,75
c19898,0,43
c19899,0,42
c19900,0,53
c19901,0,28
c19902,0,39
c19903,0,47
c19904,0,93
c19905,0,46
c19906,0,47
c19907,0,38
c19908,0,74
c19909,0,48
c19910,0,38
c19911,0,29
c19912,0,45
c19913,0,35
c19914,0,40
c19915,0,42
c19916,0,53
c19917,0,43
c19918,0,44
c19919,0,43
c19920,0,51
c19921,0,38
c19922,0,39
c19923,0,45
c19924,0,81
c19925,0,70
c19926,0,69
c19927,0,63
c19928,0,45
c19929,0,59
c19930,0,66
c19931,0,57
c19932,0,50
c19933,0,87
c19934,0,68
c19935,0,42
c19936,0,20
c19937,0,19
c19938,0,41
c19939,0,75
c19940,0,51
c19941,0,77
c19942,0,50
c19943,0,77
c19944,0,36
c19945,0,75
c19946,0,65
c19947,0,61
c19948,0,56
c19949,0,32
c19950,0,54
c19951,0,64
c19952,0,21
c19953,0,59
c19954,0,38
c19955,0,62
c19956,0,35
c19957,0,41
c19958,0,38
c19959,0,33
c19960,0,57
c19961,0,56
c19962,0,55
c19963,0,55
c19964,0,49
c19965,0,44
c19966,0,49
c19967,0,34
c19968,0,65
c19969,0,31
c19970,0,35
c19971,0,45
c19972,0,71
c19973,0,85
c19974,0,8
c19975,0,65
c19976,0,57
c19977,0,55
c19978,0,52
c19979,0,57
c19980,0,21
c19981,0,65
c19982,0,73
c19983,0,55
c19984,0,68
c19985,0,22
c19986,0,43
c19987,0,36
c19988,0,6
c19989,0,45
c19990,0,43
c19991,0,31
c19992,0,48
c19993,0,57
c19994,0,79
c19995,0,30
c19996,0,35
c19997,0,52
c19998,0,53
c19999,0,75
c20000,0,17
c20001,0,64
c20002,0,34
c20003,0,41
c20004,0,60
c20005,0,69
c20006,0,49
c20007,0,45
c20008,0,69
c20009,0,41
c20010,0,76
c20011,0,61
c20012,0,62
c20013,0,60
c20014,0,49
c20015,0,64
c20016,0,38
c20017,0,82
c20018,0,53
c20019,0,52
c20020,0,85
c20021,0,33
c20022,0,51
c20023,0,43
c20024,0,82
c20025,0,67
c20026,0,43
c20027,0,26
c20028,0,39
c20029,0,58
c20030,0,41
c20031,0,17
c20032,0,38
c20033,0,64
c20034,0,82
c20035,0,51
c20036,0,55
c20037,0,69
c20038,0,48
c20039,0,64
c20040,0,54
c20041,0,49
c20042,0,58
c20043,0,47
c20044,0,57
c20045,0,55
c20046,0,30
c20047,0,61
c20048,0,54
c20049,0,56
c20050,0,37
c20051,0,46
c20052,0,58
c20053,0,65
c20054,0,64
c20055,0,69
c20056,0,61
c20057,0,30
c20058,0,33
c20059,0,36
c20060,0,68
c20061,0,37
c20062,0,45
c20063,0,63
c20064,0,30
c20065,0,32
c20066,0,37
c20067,0,31
c20068,0,70
c20069,0,30
c20070,0,31
c20071,0,56
c20072,0,65
c20073,0,30
c20074,0,53
c20075,0,55
c20076,0,69
c20077,0,60
c20078,0,45
c20079,0,60
c20080,0,55
c20081,0,65
c20082,0,45
c20083,0,33
c20084,0,22
c20085,0,54
c20086,0,67
c20087,0,14
c20088,0,36
c20089,0,59
c20090,0,79
c20091,0,15
c20092,0,53
c20093,0,50
c20094,0,32
c20095,0,28
c20096,0,46
c20097,0,28
c20098,0,49
c20099,0,49
c20100,0,42
c20101,0,61
c20102,0,44
c20103,0,11
c20104,0,6
c20105,0,36
c20106,0,39
c20107,0,59
c20108,0,57
c20109,0,55
c20110,0,44
c20111,0,43
c20112,0,79
c20113,0,64
c20114,0,56
c20115,0,61
c20116,0,50
c20117,0,7
c20118,0,39
c20119,0,55
c20120,0,32
c20121,0,24
c20122,0,69
c20123,0,60
c20124,0,46
c20125,0,76
c20126,0,30
c20127,0,33
c20128,0,49
c20129,0,48
c20130,0,46
c20131,0,45
c20132,0,15
c20133,0,32
c20134,0,29
c20135,0,30
c20136,0,56
c20137,0,48
c20138,0,74
c20139,0,52
c20140,0,49
c20141,0,65
c20142,0,39
c20143,0,52
c20144,0,71
c20145,0,38
c20146,0,40
c20147,0,42
c20148,0,50
c20149,0,59
c20150,0,30
c20151,0,58
c20152,0,42
c20153,0,58
c20154,0,45
c20155,0,49
c20156,0,43
c20157,0,50
c20158,0,56
c20159,0,45
c20160,0,61
c20161,0,72
c20162,0,41
c20163,0,52
c20164,0,58
c20165,0,44
c20166,0,42
c20167,0,71
c20168,0,59
c20169,0,54
c20170,0,31
c20171,0,55
c20172,0,64
c20173,0,31
c20174,0,69
c20175,0,25
c20176,0,30
c20177,0,50
c20178,0,74
c20179,0,44
c20180,0,82
c20181,0,57
c20182,0,41
c20183,0,20
c20184,0,64
c20185,0,45
c20186,0,25
c20187,0,54
c20188,0,43
c20189,0,44
c20190,0,45
c20191,0,90
c20192,0,66
c20193,0,24
c20194,0,67
c20195,0,56
c20196,0,67
c20197,0,76
c20198,0,44
c20199,0,76
c20200,0,49
c20201,0,70
c20202,0,27
c20203,0,76
c20204,0,55
c20205,0,67
c20206,0,59
c20207,0,39
c20208,0,59
c20209,0,35
c20210,0,45
c20211,0,71
c20212,0,63
c20213,0,57
c20214,0,54
c20215,0,54
c20216,0,87
c20217,0,56
c20218,0,22
c20219,0,58
c20220,0,47
c20221,0,60
c20222,0,21
c20223,0,43
c20224,0,38
c20225,0,27
c20226,0,45
c20227,0,37
c20228,0,50
c20229,0,82
c20230,0,27
c20231,0,30
c20232,0,51
c20233,0,38
c20234,0,39
c20235,0,61
c20236,0,50
c20237,0,34
c20238,0,32
c20239,0,22
c20240,0,35
c20241,0,56
c20242,0,69
c20243,0,40
c20244,0,51
c20245,0,54
c20246,0,55
c20247,0,63
c20248,0,42
c20249,0,54
c20250,0,54
c20251,0,55
c20252,0,29
c20253,0,38
c20254,0,28
c20255,0,40
c20256,0,29
c20257,0,26
c20258,0,45
c20259,0,41
c20260,0,46
c20261,0,44
c20262,0,45
c20263,0,36
c20264,0,65
c20265,0,57
c20266,0,25
c20267,0,17
c20268,0,36
c20269,0,58
c20270,0,41
c20271,0,62
c20272,0,63
c20273,0,50
c20274,0,53
c20275,0,57
c20276,0,94
c20277,0,50
c20278,0,49
c20279,0,31
c20280,0,41
c20281,0,49
c20282,0,84
c20283,0,19
c20284,0,13
c20285,0,56
c20286,0,51
c20287,0,53
c20288,0,51
c20289,0,36
c20290,0,63
c20291,0,43
c20292,0,14
c20293,0,41
c20294,0,30
c20295,0,60
c20296,0,9
c20297,0,54
c20298,0,28
c20299,0,47
c20300,0,47
c20301,0,38
c20302,0,75
c20303,0,39
c20304,0,62
c20305,0,59
c20306,0,37
c20307,0,33
c20308,0,37
c20309,0,49
c20310,0,67
c20311,0,58
c20312,0,61
c20313,0,62
c20314,0,46
c20315,0,55
c20316,0,58
c20317,0,65
c20318,0,63
c20319,0,75
c20320,0,38
c20321,0,85
c20322,0,62
c20323,0,68
c20324,0,52
c20325,0,33
c20326,0,69
c20327,0,61
c20328,0,32
c20329,0,53
c20330,0,39
c20331,0,56
c20332,0,55
c20333,0,67
c20334,0,64
c20335,0,66
c20336,0,40
c20337,0,49
c20338,0,55
c20339,0,66
c20340,0,51
c20341,0,17
c20342,0,15
c20343,0,50
c20344,0,75
c20345,0,55
c20346,0,69
c20347,0,44
c20348,0,23
c20349,0,40
c20350,0,53
c20351,0,68
c20352,0,58
c20353,0,79
c20354,0,73
c20355,0,21
c20356,0,48
c20357,0,51
c20358,0,63
c20359,0,50
c20360,0,70
c20361,0,57
c20362,0,43
c20363,0,50
c20364,0,60
c20365,0,55
c20366,0,59
c20367,0,74
c20368,0,62
c20369,0,42
c20370,0,49
c20371,0,50
c20372,0,38
c20373,0,48
c20374,0,76
c20375,0,61
c20376,0,70
c20377,0,53
c20378,0,30
c20379,0,71
c20380,0,20
c20381,0,67
c20382,0,56
c20383,0,36
c20384,0,72
c20385,0,86
c20386,0,68
c20387,0,55
c20388,0,56
c20389,0,57
c20390,0,58
c20391,0,43
c20392,0,48
c20393,0,61
c20394,0,52
c20395,0,22
c20396,0,47
c20397,0,54
c20398,0,71
c20399,0,36
c20400,0,63
c20401,0,39
c20402,0,57
c20403,0,41
c20404,0,46
c20405,0,55
c20406,0,68
c20407,0,37
c20408,0,35
c20409,0,49
c20410,0,41
c20411,0,48
c20412,0,63
c20413,0,23
c20414,0,32
c20415,0,17
c20416,0,60
c20417,0,35
c20418,0,77
c20419,0,48
c20420,0,71
c20421,0,56
c20422,0,50
c20423,0,28
c20424,0,54
c20425,0,34
c20426,0,64
c20427,0,78
c20428,0,14
c20429,0,51
c20430,0,58
c20431,0,67
c20432,0,46
c20433,0,55
c20434,0,45
c20435,0,42
c20436,0,55
c20437,0,58
c20438,0,33
c20439,0,64
c20440,0,29
c20441,0,52
c20442,0,55
c20443,0,11
c20444,0,70
c20445,0,21
c20446,0,42
c20447,0,52
c20448,0,49
c20449,0,40
c20450,0,42
c20451,0,16
c20452,0,66
c20453,0,27
c20454,0,70
c20455,0,36
c20456,0,56
c20457,0,34
c20458,0,36
c20459,0,46
c20460,0,72
c20461,0,39
c20462,0,71
c20463,0,88
c20464,0,67
c20465,0,52
c20466,0,45
c20467,0,41
c20468,0,69
c20469,0,69
c20470,0,35
c20471,0,61
c20472,0,42
c20473,0,66
c20474,0,55
c20475,0,61
c20476,0,34
c20477,0,39
c20478,0,33
c20479,0,58
c20480,0,48
c20481,0,73
c20482,0,84
c20483,0,42
c20484,0,37
c20485,0,59
c20486,0,42
c20487,0,59
c20488,0,24
c20489,0,57
c20490,0,41
c20491,0,40
c20492,0,53
c20493,0,87
c20494,0,24
c20495,0,39
c20496,0,46
c20497,0,39
c20498,0,40
c20499,0,45
c20500,0,63
c20501,0,14
c20502,0,28
c20503,0,72
c20504,0,44
c20505,0,58
c20506,0,39
c20507,0,39
c20508,0,41
c20509,0,29
c20510,0,65
c20511,0,54
c20512,0,50
c20513,0,52
c20514,0,49
c20515,0,91
c20516,0,47
c20517,0,38
c20518,0,63
c20519,0,66
c20520,0,56
c20521,0,50
c20522,0,44
c20523,0,33
c20524,0,49
c20525,0,35
c20526,0,60
c20527,0,30
c20528,0,49
c20529,0,37
c20530,0,52
c20531,0,50
c20532,0,25
c20533,0,50
c20534,0,47
c20535,0,58
c20536,0,65
c20537,0,39
c20538,0,51
c20539,0,52
c20540,0,51
c20541,0,30
c20542,0,50
c20543,0,45
c20544,0,56
c20545,0,36
c20546,0,71
c20547,0,32
c20548,0,39
c20549,0,77
c20550,0,67
c20551,0,55
c20552,0,51
c20553,0,46
c20554,0,48
c20555,0,48
c20556,0,57
c20557,0,67
c20558,0,38
c20559,0,67
c20560,0,22
c20561,0,67
c20562,0,76
c20563,0,46
c20564,0,72
c20565,0,39
c20566,0,39
c20567,0,83
c20568,0,33
c20569,0,37
c20570,0,62
c20571,0,35
c20572,0,40
c20573,0,43
c20574,0,69
c20575,0,55
c20576,0,45
c20577,0,52
c20578,0,60
c20579,0,66
c20580,0,31
c20581,0,76
c20582,0,26
c20583,0,76
c20584,0,70
c20585,0,46
c20586,0,64
c20587,0,55
c20588,0,51
c20589,0,44
c20590,0,48
c20591,0,40
c20592,0,47
c20593,0,46
c20594,0,61
c20595,0,44
c20596,0,43
c20597,0,45
c20598,0,24
c20599,0,42
c20600,0,78
c20601,0,51
c20602,0,63
c20603,0,28
c20604,0,20
c20605,0,60
c20606,0,67
c20607,0,71
c20608,0,47
c20609,0,69
c20610,0,35
c20611,0,35
c20612,0,19
c20613,0,51
c20614,0,65
c20615,0,61
c20616,0,71
c20617,0,72
c20618,0,55
c20619,0,16
c20620,0,64
c20621,0,21
c20622,0,54
c20623,0,12
c20624,0,83
c20625,0,41
c20626,0,20
c20627,0,61
c20628,0,54
c20629,0,59
c20630,0,69
c20631,0,55
c20632,0,77
c20633,0,50
c20634,0,41
c20635,0,61
c20636,0,66
c20637,0,18
c20638,0,46
c20639,0,46
c20640,0,75
c20641,0,43
c20642,0,29
c20643,0,45
c20644,0,55
c20645,0,51
c20646,0,38
c20647,0,38
c20648,0,48
c20649,0,67
c20650,0,32
c20651,0,37
c20652,0,71
c20653,0,52
c20654,0,55
c20655,0,64
c20656,0,41
c20657,0,69
c20658,0,38
c20659,0,65
c20660,0,69
c20661,0,58
c20662,0,52
c20663,0,57
c20664,0,48
c20665,0,55
c20666,0,84
c20667,0,99
c20668,0,49
c20669,0,36
c20670,0,71
c20671,0,48
c20672,0,32
c20673,0,20
c20674,0,22
c20675,0,57
c20676,0,40
c20677,0,66
c20678,0,42
c20679,0,50
c20680,0,62
c20681,0,55
c20682,0,60
c20683,0,62
c20684,0,49
c20685,0,58
c20686,0,48
c20687,0,38
c20688,0,29
c20689,0,51
c20690,0,56
c20691,0,54
c20692,0,32
c20693,0,27
c20694,0,42
c20695,0,36
c20696,0,72
c20697,0,92
c20698,0,36
c20699,0,64
c20700,0,41
c20701,0,60
c20702,0,48
c20703,0,43
c20704,0,39
c20705,0,48
c20706,0,62
c20707,0,29
c20708,0,65
c20709,0,66
c20710,0,86
c20711,0,28
c20712,0,68
c20713,0,71
c20714,0,100
c20715,0,72
c20716,0,67
c20717,0,53
c20718,0,27
c20719,0,48
c20720,0,31
c20721,0,35
c20722,0,55
c20723,0,32
c20724,0,49
c20725,0,14
c20726,0,21
c20727,0,72
c20728,0,76
c20729,0,66
c20730,0,68
c20731,0,29
c20732,0,67
c20733,0,65
c20734,0,39
c20735,0,44
c20736,0,67
c20737,0,52
c20738,0,38
c20739,0,42
c20740,0,62
c20741,0,74
c20742,0,28
c20743,0,22
c20744,0,1
c20745,0,39
c20746,0,18
c20747,0,63
c20748,0,47
c20749,0,61
c20750,0,31
c20751,0,66
c20752,0,47
c20753,0,59
c20754,0,73
c20755,0,33
c20756,0,65
c20757,0,58
c20758,0,57
c20759,0,37
c20760,0,41
c20761,0,59
c20762,0,57
c20763,0,51
c20764,0,47
c20765,0,37
c20766,0,59
c20767,0,63
c20768,0,60
c20769,0,59
c20770,0,32
c20771,0,30
c20772,0,72
c20773,0,42
c20774,0,44
c20775,0,83
c20776,0,15
c20777,0,73
c20778,0,50
c20779,0,21
c20780,0,34
c20781,0,51
c20782,0,45
c20783,0,30
c20784,0,40
c20785,0,61
c20786,0,35
c20787,0,80
c20788,0,36
c20789,0,52
c20790,0,35
c20791,0,42
c20792,0,38
c20793,0,46
c20794,0,51
c20795,0,38
c20796,0,43
c20797,0,66
c20798,0,91
c20799,0,47
c20800,0,62
c20801,0,73
c20802,0,38
c20803,0,48
c20804,0,37
c20805,0,45
c20806,0,16
c20807,0,39
c20808,0,51
c20809,0,46
c20810,0,69
c20811,0,72
c20812,0,45
c20813,0,53
c20814,0,46
c20815,0,58
c20816,0,37
c20817,0,46
c20818,0,51
c20819,0,60
c20820,0,23
c20821,0,33
c20822,0,34
c20823,0,49
c20824,0,41
c20825,0,54
c20826,0,40
c20827,0,7
c20828,0,38
c20829,0,42
c20830,0,33
c20831,0,45
c20832,0,62
c20833,0,59
c20834,0,49
c20835,0,53
c20836,0,67
c20837,0,38
c20838,0,49
c20839,0,65
c20840,0,26
c20841,0,30
c20842,0,45
c20843,0,53
c20844,0,81
c20845,0,55
c20846,0,58
c20847,0,19
c20848,0,68
c20849,0,65
c20850,0,54
c20851,0,46
c20852,0,59
c20853,0,74
c20854,0,29
c20855,0,45
c20856,0,41
c20857,0,48
c20858,0,47
c20859,0,56
c20860,0,31
c20861,0,11
c20862,0,58
c20863,0,68
c20864,0,74
c20865,0,29
c20866,0,42
c20867,0,69
c20868,0,40
c20869,0,80
c20870,0,71
c20871,0,50
c20872,0,49
c20873,0,40
c20874,0,45
c20875,0,36
c20876,0,52
c20877,0,46
c20878,0,16
c20879,0,67
c20880,0,76
c20881,0,49
c20882,0,50
c20883,0,73
c20884,0,79
c20885,0,56
c20886,0,38
c20887,0,50
c20888,0,61
c20889,0,47
c20890,0,49
c20891,0,29
c20892,0,44
c20893,0,70
c20894,0,31
c20895,0,46
c20896,0,38
c20897,0,71
c20898,0,37
c20899,0,77
c20900,0,65
c20901,0,39
c20902,0,46
c20903,0,63
c20904,0,44
c20905,0,58
c20906,0,63
c20907,0,43
c20908,0,36
c20909,0,37
c20910,0,72
c20911,0,68
c20912,0,36
c20913,0,51
c20914,0,56
c20915,0,35
c20916,0,46
c20917,0,25
c20918,0,71
c20919,0,57
c20920,0,32
c20921,0,36
c20922,0,73
c20923,0,52
c20924,0,44
c20925,0,41
c20926,0,49
c20927,0,37
c20928,0,70
c20929,0,38
c20930,0,80
c20931,0,72
c20932,0,48
c20933,0,51
c20934,0,30
c20935,0,27
c20936,0,47
c20937,0,52
c20938,0,64
c20939,0,60
c20940,0,15
c20941,0,61
c20942,0,44
c20943,0,55
c20944,0,65
c20945,0,33
c20946,0,44
c20947,0,47
c20948,0,55
c20949,0,7
c20950,0,72
c20951,0,53
c20952,0,39
c20953,0,50
c20954,0,3
c20955,0,45
c20956,0,61
c20957,0,46
c20958,0,70
c20959,0,45
c20960,0,99
c20961,0,81
c20962,0,44
c20963,0,38
c20964,0,43
c20965,0,39
c20966,0,38
c20967,0,68
c20968,0,58
c20969,0,31
c20970,0,65
c20971,0,53
c20972,0,66
c20973,0,73
c20974,0,57
c20975,0,45
c20976,0,20
c20977,0,26
c20978,0,23
c20979,0,59
c20980,0,49
c20981,0,51
c20982,0,97
c20983,0,29
c20984,0,52
c20985,0,28
c20986,0,75
c20987,0,44
c20988,0,70
c20989,0,10
c20990,0,59
c20991,0,51
c20992,0,40
c20993,0,39
c20994,0,39
c20995,0,46
c20996,0,49
c20997,0,70
c20998,0,56
c20999,0,57
c21000,0,12
c21001,0,63
c21002,0,40
c21003,0,51
c21004,0,50
c21005,0,74
c21006,0,30
c21007,0,77
c21008,0,27
c21009,0,68
c21010,0,94
c21011,0,42
c21012,0,60
c21013,0,33
c21014,0,58
c21015,0,63
c21016,0,35
c21017,0,39
c21018,0,40
c21019,0,56
c21020,0,58
c21021,0,52
c21022,0,30
c21023,0,33
c21024,0,51
c21025,0,36
c21026,0,49
c21027,0,68
c21028,0,10
c21029,0,59
c21030,0,34
c21031,0,44
c21032,0,48
c21033,0,29
c21034,0,41
c21035,0,58
c21036,0,38
c21037,0,38
c21038,0,63
c21039,0,53
c21040,0,62
c21041,0,77
c21042,0,19
c21043,0,52
c21044,0,50
c21045,0,47
c21046,0,25
c21047,0,52
c21048,0,48
c21049,0,35
c21050,0,58
c21051,0,36
c21052,0,46
c21053,0,52
c21054,0,46
c21055,0,63
c21056,0,45
c21057,0,36
c21058,0,39
c21059,0,54
c21060,0,32
c21061,0,21
c21062,0,43
c21063,0,63
c21064,0,42
c21065,0,57
c21066,0,28
c21067,0,44
c21068,0,24
c21069,0,35
c21070,0,40
c21071,0,44
c21072,0,30
c21073,0,67
c21074,0,21
c21075,0,54
c21076,0,57
c21077,0,56
c21078,0,54
c21079,0,46
c21080,0,28
c21081,0,46
c21082,0,57
c21083,0,32
c21084,0,38
c21085,0,23
c21086,0,40
c21087,0,72
c21088,0,25
c21089,0,47
c21090,0,45
c21091,0,60
c21092,0,49
c21093,0,66
c21094,0,63
c21095,0,94
c21096,0,50
c21097,0,26
c21098,0,34
c21099,0,34
c21100,0,68
c21101,0,60
c21102,0,35
c21103,0,42
c21104,0,39
c21105,0,42
c21106,0,51
c21107,0,44
c21108,0,59
c21109,0,67
c21110,0,46
c21111,0,42
c21112,0,62
c21113,0,59
c21114,0,70
c21115,0,44
c21116,0,48
c21117,0,32
c21118,0,31
c21119,0,70
c21120,0,42
c21121,0,48
c21122,0,54
c21123,0,46
c21124,0,34
c21125,0,63
c21126,0,33
c21127,0,61
c21128,0,23
c21129,0,29
c21130,0,69
c21131,0,53
c21132,0,41
c21133,0,31
c21134,0,75
c21135,0,51
c21136,0,14
c21137,0,55
c21138,0,38
c21139,0,49
c21140,0,56
c21141,0,45
c21142,0,17
c21143,0,83
c21144,0,68
c21145,0,60
c21146,0,53
c21147,0,58
c21148,0,41
c21149,0,78
c21150,0,46
c21151,0,64
c21152,0,39
c21153,0,41
c21154,0,63
c21155,0,67
c21156,0,42
c21157,0,49
c21158,0,44
c21159,0,49
c21160,0,50
c21161,0,45
c21162,0,52
c21163,0,37
c21164,0,36
c21165,0,17
c21166,0,42
c21167,0,52
c21168,0,86
c21169,0,48
c21170,0,78
c21171,0,53
c21172,0,51
c21173,0,93
c21174,0,49
c21175,0,39
c21176,0,35
c21177,0,34
c21178,0,43
c21179,0,51
c21180,0,46
c21181,0,35
c21182,0,80
c21183,0,80
c21184,0,53
c21185,0,51
c21186,0,24
c21187,0,63
c21188,0,39
c21189,0,67
c21190,0,37
c21191,0,66
c21192,0,63
c21193,0,62
c21194,0,64
c21195,0,49
c21196,0,70
c21197,0,24
c21198,0,28
c21199,0,63
c21200,0,52
c21201,0,54
c21202,0,52
c21203,0,63
c21204,0,34
c21205,0,47
c21206,0,45
c21207,0,70
c21208,0,63
c21209,0,59
c21210,0,60
c21211,0,25
c21212,0,64
c21213,0,54
c21214,0,40
c21215,0,63
c21216,0,38
c21217,0,35
c21218,0,72
c21219,0,57
c21220,0,55
c21221,0,44
c21222,0,56
c21223,0,49
c21224,0,48
c21225,0,50
c21226,0,67
c21227,0,50
c21228,0,64
c21229,0,53
c21230,0,55
c21231,0,36
c21232,0,59
c21233,0,41
c21234,0,46
c21235,0,48
c21236,0,72
c21237,0,83
c21238,0,43
c21239,0,36
c21240,0,26
c21241,0,33
c21242,0,35
c21243,0,60
c21244,0,57
c21245,0,63
c21246,0,70
c21247,0,43
c21248,0,56
c21249,0,83
c21250,0,42
c21251,0,45
c21252,0,58
c21253,0,49
c21254,0,28
c21255,0,36
c21256,0,30
c21257,0,55
c21258,0,53
c21259,0,43
c21260,0,52
c21261,0,71
c21262,0,24
c21263,0,53
c21264,0,27
c21265,0,66
c21266,0,51
c21267,0,41
c21268,0,52
c21269,0,59
c21270,0,88
c21271,0,61
c21272,0,77
c21273,0,50
c21274,0,65
c21275,0,64
c21276,0,72
c21277,0,45
c21278,0,29
c21279,0,48
c21280,0,63
c21281,0,75
c21282,0,34
c21283,0,34
c21284,0,52
c21285,0,61
c21286,0,46
c21287,0,39
c21288,0,59
c21289,0,55
c21290,0,56
c21291,0,52
c21292,0,30
c21293,0,62
c21294,0,32
c21295,0,35
c21296,0,40
c21297,0,58
c21298,0,29
c21299,0,65
c21300,0,34
c21301,0,37
c21302,0,33
c21303,0,54
c21304,0,36
c21305,0,31
c21306,0,78
c21307,0,18
c21308,0,50
c21309,0,20
c21310,0,61
c21311,0,86
c21312,0,38
c21313,0,33
c21314,0,41
c21315,0,45
c21316,0,40
c21317,0,58
c21318,0,70
c21319,0,26
c21320,0,75
c21321,0,38
c21322,0,39
c21323,0,35
c21324,0,25
c21325,0,53
c21326,0,41
c21327,0,69
c21328,0,76
c21329,0,73
c21330,0,65
c21331,0,38
c21332,0,44
c21333,0,58
c21334,0,61
c21335,0,61
c21336,0,67
c21337,0,27
c21338,0,83
c21339,0,40
c21340,0,44
c21341,0,30
c21342,0,23
c21343,0,59
c21344,0,60
c21345,0,52
c21346,0,54
c21347,0,47
c21348,0,65
c21349,0,58
c21350,0,54
c21351,0,63
c21352,0,47
c21353,0,56
c21354,0,66
c21355,0,39
c21356,0,80
c21357,0,49
c21358,0,61
c21359,0,64
c21360,0,26
c21361,0,57
c21362,0,44
c21363,0,20
c21364,0,54
c21365,0,70
c21366,0,50
c21367,0,51
c21368,0,22
c21369,0,63
c21370,0,70
c21371,0,53
c21372,0,48
c21373,0,56
c21374,0,31
